ID;Bezeichnung;Quelle;Reifegrad;IoT;Cyber Physical System;Cloud Computing;Machine Learning;DLT (Distributed Ledger);Mobile based systems;Anbieter;Technologie;Maturity Index;Strategische Ziele;Branche;Funktion;SCOR1;Unterprozess
530;Pick-by-Vision Loesung fuer die Intralogistik. Wird von VW verwendet um Abgasanlagen kuenftig genauer zu Kommissionieren und zu Sequenzieren;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/261c-schnellecke-group-ubimax/einsatz-der-pick-by-vision-loesung-xpick.html;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);PaaS & SaaS (Platform & Software);Konnektivitaet;Ordnung & Sauberkeit;Automobil & -zulieferer;Datenspeicherung und -bereitstellung;Enable;Enable3:
531;Picavi Pick-by-Vision - Kommissionierung mit Datenbrille - beim Kosmetikhersteller Dr. Babor im Echtbetrieb;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/339-picavi-gmbh/beitrag-picavi-gmbh.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;Picavi GmbH (https://picavi.com/hardware/);Smart Wearables;Konnektivitaet;Prozessdauer;Kosmetik. Pflege. Reinigung;Unterstuetzung der MA;Source;Source4-6:
531;Picavi Pick-by-Vision - Kommissionierung mit Datenbrille - beim Kosmetikhersteller Dr. Babor im Echtbetrieb;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/339-picavi-gmbh/beitrag-picavi-gmbh.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;Picavi GmbH (https://picavi.com/hardware/);Smart Wearables;Konnektivitaet;Prozessqualitaet;Kosmetik. Pflege. Reinigung;Unterstuetzung der MA;Source;Source4-6:
532;Remote Monitoring Plattform von ABB zur 24/7 Fernueberwachung von Robotern inkl. Wartungskonzepten und Frueherkennung von Fehlern und Ausfaellen;https://library.e.abb.com/public/831702c09aa64567944cddac8e0be58f/Datenblatt_ConnectedServices_lowres.pdf;Nutzung;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;ABB AG (https://new.abb.com/products/robotics/de/service/connected-services);PaaS & SaaS (Platform & Software);Prognosefaehigkeit;Kosten;Mehrere Branchen moeglich;Datenspeicherung und -bereitstellung;Plan;Plan3:
532;Remote Monitoring Plattform von ABB zur 24/7 Fernueberwachung von Robotern inkl. Wartungskonzepten und Frueherkennung von Fehlern und Ausfaellen;https://library.e.abb.com/public/831702c09aa64567944cddac8e0be58f/Datenblatt_ConnectedServices_lowres.pdf;Nutzung;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;ABB AG (https://new.abb.com/products/robotics/de/service/connected-services);PaaS & SaaS (Platform & Software);Prognosefaehigkeit;Kundenbeziehung;Mehrere Branchen moeglich;Datenspeicherung und -bereitstellung;Plan;Plan3:
533;Picavi Pick-by-Vision - Kommissionierung mit Datenbrille - beim Kosmetikhersteller Dr. Babor im Echtbetrieb;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/339-picavi-gmbh/beitrag-picavi-gmbh.html;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;Picavi GmbH (https://picavi.com/hardware/);PaaS & SaaS (Platform & Software);Konnektivitaet;Kundenbeziehung;Kosmetik. Pflege. Reinigung;Datenspeicherung und -bereitstellung;Enable;Enable3:
533;Picavi Pick-by-Vision - Kommissionierung mit Datenbrille - beim Kosmetikhersteller Dr. Babor im Echtbetrieb;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/339-picavi-gmbh/beitrag-picavi-gmbh.html;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;Picavi GmbH (https://picavi.com/hardware/);PaaS & SaaS (Platform & Software);Konnektivitaet;Durchsichtigkeit;Kosmetik. Pflege. Reinigung;Datenspeicherung und -bereitstellung;Enable;Enable3:
534;"R.O.S.S. - Remote on-site Service System" von Kieback&Peter ist ein Remote Wartungs- und Stoerfallservice der Anlagentechniker mit smarten Datenbrillen zu entsprechenden Anlagen schickt und mithilfe eines Experten aus der Ferne die Wartung durchfuehren kan;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/472-kieback-peter-ross/beitrag-kieback-peter-ross.html;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);Smart Wearables;Sichtbarkeit;Prozessqualitaet;Immobilien. Facility Mg;Datenspeicherung und -bereitstellung;Enable;Enable3:
534;"R.O.S.S. - Remote on-site Service System" von Kieback&Peter ist ein Remote Wartungs- und Stoerfallservice der Anlagentechniker mit smarten Datenbrillen zu entsprechenden Anlagen schickt und mithilfe eines Experten aus der Ferne die Wartung durchfuehren kan;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/472-kieback-peter-ross/beitrag-kieback-peter-ross.html;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);Smart Wearables;Sichtbarkeit;Prozessdauer;Immobilien. Facility Mg;Datenspeicherung und -bereitstellung;Enable;Enable3:
534;"R.O.S.S. - Remote on-site Service System" von Kieback&Peter ist ein Remote Wartungs- und Stoerfallservice der Anlagentechniker mit smarten Datenbrillen zu entsprechenden Anlagen schickt und mithilfe eines Experten aus der Ferne die Wartung durchfuehren kan;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/472-kieback-peter-ross/beitrag-kieback-peter-ross.html;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);Smart Wearables;Sichtbarkeit;Produkt- & Dienstleistungseigenschaften;Immobilien. Facility Mg;Datenspeicherung und -bereitstellung;Enable;Enable3:
535;Die digitale "smartPort-logistics-Plattform" der HPA teilt die verkehrsrelevanten Informationen der gesamten Hafenlogistikkette mit allen relevanten Beteiligten und ermoeglicht die Verdopplung des Verkehrsumschlags am Hamburger Hafen.;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/039-hamburg-port-authority-sap-se/beitrag-hamburg-port-authority-sap-se.html;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;Eigenentwicklung in Zusammenarbeit mit SAP und der Deutschen Telekom;Plattformloesung;Sichtbarkeit;Umsatz;Logistik & Post;Planung;Enable;Enable3:
535;Die digitale "smartPort-logistics-Plattform" der HPA teilt die verkehrsrelevanten Informationen der gesamten Hafenlogistikkette mit allen relevanten Beteiligten und ermoeglicht die Verdopplung des Verkehrsumschlags am Hamburger Hafen.;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/039-hamburg-port-authority-sap-se/beitrag-hamburg-port-authority-sap-se.html;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;Eigenentwicklung in Zusammenarbeit mit SAP und der Deutschen Telekom;Plattformloesung;Sichtbarkeit;Kundenbeziehung;Logistik & Post;Planung;Enable;Enable3:
536;Aufzeichnung der Herkunft von Diamanten der eigenen Mine auf DLT nach. Entwickelt von De Beers und 5 weiteren Diamanten Verarbeitern;https://www.reuters.com/article/us-anglo-debeers-blockchain/de-beers-tracks-diamonds-through-supply-chain-using-blockchain-idUSKBN1IB1CY;Pilotanwendung;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;tracr (https://www.tracr.com/);Blockchain;Transparenz;Sicherheit;Rohstoffe & Bergbau;Verifizierung;Enable;Enable9-11:
536;Aufzeichnung der Herkunft von Diamanten der eigenen Mine auf DLT nach. Entwickelt von De Beers und 5 weiteren Diamanten Verarbeitern;https://www.reuters.com/article/us-anglo-debeers-blockchain/de-beers-tracks-diamonds-through-supply-chain-using-blockchain-idUSKBN1IB1CY;Pilotanwendung;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;tracr (https://www.tracr.com/);Blockchain;Transparenz;Produkt- & Dienstleistungseigenschaften;Rohstoffe & Bergbau;Verifizierung;Enable;Enable9-11:
537;TradeLens: Abwicklung von Smart Contracts in kommerziellen Frachtschifffahrt. Vereinfachter und gesicherter Austausch von Daten und Dokument. Entwickelt von Maersk und IBM;https://newsroom.ibm.com/2018-08-09-Maersk-and-IBM-Introduce-TradeLens-Blockchain-Shipping-Solution;Nutzung;WAHR;FALSCH;WAHR;FALSCH;WAHR;FALSCH;IBM (https://www.ibm.com);Blockchain;Sichtbarkeit;Kundenbeziehung;Schifffahrt;Verifizierung;Source;Source4-6:
537;TradeLens: Abwicklung von Smart Contracts in kommerziellen Frachtschifffahrt. Vereinfachter und gesicherter Austausch von Daten und Dokument. Entwickelt von Maersk und IBM;https://newsroom.ibm.com/2018-08-09-Maersk-and-IBM-Introduce-TradeLens-Blockchain-Shipping-Solution;Nutzung;WAHR;FALSCH;WAHR;FALSCH;WAHR;FALSCH;IBM (https://www.ibm.com);Blockchain;Sichtbarkeit;Sicherheit;Schifffahrt;Verifizierung;Source;Source4-6:
540;Temperatur Monitoring waehrend der Lieferung in der Pharma Industrie mit Hilfe eines Sensors. welcher der Sendung beigelegt wird. Vertrauen wird durch ein Blockchain System geschaffen.;https://www.post.ch/de/pakete-versenden/pakete-inland/thermomonitoring;Nutzung;WAHR;FALSCH;WAHR;FALSCH;WAHR;FALSCH;Modum (https://modum.io/);Blockchain;Sichtbarkeit;Sicherheit;Pharma;Verifizierung;Deliver;Deliver12:
540;Temperatur Monitoring waehrend der Lieferung in der Pharma Industrie mit Hilfe eines Sensors. welcher der Sendung beigelegt wird. Vertrauen wird durch ein Blockchain System geschaffen.;https://www.post.ch/de/pakete-versenden/pakete-inland/thermomonitoring;Nutzung;WAHR;FALSCH;WAHR;FALSCH;WAHR;FALSCH;Modum (https://modum.io/);Blockchain;Sichtbarkeit;Prozessqualitaet;Pharma;Verifizierung;Deliver;Deliver12:
541;Automatisierung KANBAN: automat. Bestellung von Schrauben (wenn Behaelter leer & finanz. Mittel vorhanden);https://www.wuerth-industrie.com/web/de/wuerthindustrie/cteile_management/kanban/kanban_steuerung/rfid__kanban/rfidkanban.php;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Wuerth (https://www.wuerth-industrie.com/web/de/wuerthindustrie/cteile_management/kanban/kanban_steuerung/rfid__kanban/rfidkanban.php);DaaS (Delivery);Prognosefaehigkeit;Kosten;Anlagen- und Maschinenbau;Planung;Plan;Plan3:
541;Automatisierung KANBAN: automat. Bestellung von Schrauben (wenn Behaelter leer & finanz. Mittel vorhanden);https://www.wuerth-industrie.com/web/de/wuerthindustrie/cteile_management/kanban/kanban_steuerung/rfid__kanban/rfidkanban.php;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Wuerth (https://www.wuerth-industrie.com/web/de/wuerthindustrie/cteile_management/kanban/kanban_steuerung/rfid__kanban/rfidkanban.php);DaaS (Delivery);Prognosefaehigkeit;Prozessqualitaet;Anlagen- und Maschinenbau;Planung;Plan;Plan3:
541;Automatisierung KANBAN: automat. Bestellung von Schrauben (wenn Behaelter leer & finanz. Mittel vorhanden);https://www.wuerth-industrie.com/web/de/wuerthindustrie/cteile_management/kanban/kanban_steuerung/rfid__kanban/rfidkanban.php;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Wuerth (https://www.wuerth-industrie.com/web/de/wuerthindustrie/cteile_management/kanban/kanban_steuerung/rfid__kanban/rfidkanban.php);DaaS (Delivery);Prognosefaehigkeit;Kosten;Automobil & -zulieferer;Planung;Plan;Plan3:
541;Automatisierung KANBAN: automat. Bestellung von Schrauben (wenn Behaelter leer & finanz. Mittel vorhanden);https://www.wuerth-industrie.com/web/de/wuerthindustrie/cteile_management/kanban/kanban_steuerung/rfid__kanban/rfidkanban.php;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Wuerth (https://www.wuerth-industrie.com/web/de/wuerthindustrie/cteile_management/kanban/kanban_steuerung/rfid__kanban/rfidkanban.php);DaaS (Delivery);Prognosefaehigkeit;Prozessqualitaet;Automobil & -zulieferer;Planung;Plan;Plan3:
542;HELLER4Use – Pay-per-Use im Werkzeugmaschinenbau;https://www.industrie2025.ch/wissen-industrie-40/use-cases/use-cases/heller4use-pay-per-use-im-werkzeugmaschinenbau;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;Eigenentwicklung zusammen mit der FHNW in Brugg Windisch;IaaS (Infrastruktur im Allgemeinen);Prognosefaehigkeit;Kundenbeziehung;Werkzeugmaschinen;Zustandsbestimmung;Plan;Plan3:
542;HELLER4Use – Pay-per-Use im Werkzeugmaschinenbau;https://www.industrie2025.ch/wissen-industrie-40/use-cases/use-cases/heller4use-pay-per-use-im-werkzeugmaschinenbau;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;Eigenentwicklung zusammen mit der FHNW in Brugg Windisch;IaaS (Infrastruktur im Allgemeinen);Prognosefaehigkeit;Durchsichtigkeit;Werkzeugmaschinen;Zustandsbestimmung;Plan;Plan3:
543;Digitale Auskunft ueber Schaltanlagen in Produktionsunternehmen. Mitarbeiter erhalten vor Ort Informationen zu Aenderungen und Ergaenzungen an der Schaltanlage und koennen Ersatzteile bestellen.;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/361-bilfinger-grey-logixs/beitrag-bilfinger-greylogix.html;Pilotanwendung;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Bilfinger GreyLogix (https://greylogix.com/);Auto-ID;Sichtbarkeit;Prozessdauer;Anlagen- und Maschinenbau;Unterstuetzung der MA;Plan;Plan1-2:
543;Digitale Auskunft ueber Schaltanlagen in Produktionsunternehmen. Mitarbeiter erhalten vor Ort Informationen zu Aenderungen und Ergaenzungen an der Schaltanlage und koennen Ersatzteile bestellen.;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/361-bilfinger-grey-logixs/beitrag-bilfinger-greylogix.html;Pilotanwendung;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Bilfinger GreyLogix (https://greylogix.com/);Auto-ID;Sichtbarkeit;Produkt- & Dienstleistungseigenschaften;Anlagen- und Maschinenbau;Unterstuetzung der MA;Plan;Plan1-2:
544;"smartLines" ist ein Maschinendatenerfassungssystem. dessen kuenstliche Intelligenz Daten selbststaendig analyisert. Verbindungen zwischen scheinbar unabhaengigen Datensaetzen herstellt. Prognosen erstellt und Loesungsvorschlaege liefert.;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/392-vimasoft-smartlines/beitrag-vimasoft.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Vimasoft (http://www.smartlines.de/ki.html);Proaktive Zustandsueberwachung;Prognosefaehigkeit;Produkt- & Dienstleistungseigenschaften;Anlagen- und Maschinenbau;Prognose;Enable;Enable1-2:
544;"smartLines" ist ein Maschinendatenerfassungssystem. dessen kuenstliche Intelligenz Daten selbststaendig analyisert. Verbindungen zwischen scheinbar unabhaengigen Datensaetzen herstellt. Prognosen erstellt und Loesungsvorschlaege liefert.;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/392-vimasoft-smartlines/beitrag-vimasoft.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Vimasoft (http://www.smartlines.de/ki.html);Proaktive Zustandsueberwachung;Prognosefaehigkeit;Durchsichtigkeit;Anlagen- und Maschinenbau;Prognose;Enable;Enable1-2:
545;"EMMA" als Softwareloesung von ABB  zur Uebersicht aller Energieverbraeuche von Schiffen und Empfehlung von Massnahmen um diese zu optimieren. Machine Learning wird eingesetzt um von Erfahrungswerten durch Wetter. etc. zu profitieren;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/177-emma-advisory-suite/beitrag-emma-advisory-suite.html;Nutzung;WAHR;FALSCH;WAHR;WAHR;FALSCH;FALSCH;ABB (http://www04.abb.com/global/abbzh/abbzh251.nsf!OpenDatabase&db=/global/abbzh/abbzh250.nsf&v=553E&e=us&url=/global/seitp/seitp202.nsf/0/B1B7557DEEF4CF71C1257E27002648B7!OpenDocument);Kuenstliche Intelligenz;Prognosefaehigkeit;Produkt- & Dienstleistungseigenschaften;Schifffahrt;Analyse;Plan;Plan1-2:
545;"EMMA" als Softwareloesung von ABB  zur Uebersicht aller Energieverbraeuche von Schiffen und Empfehlung von Massnahmen um diese zu optimieren. Machine Learning wird eingesetzt um von Erfahrungswerten durch Wetter. etc. zu profitieren;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/177-emma-advisory-suite/beitrag-emma-advisory-suite.html;Nutzung;WAHR;FALSCH;WAHR;WAHR;FALSCH;FALSCH;ABB (http://www04.abb.com/global/abbzh/abbzh251.nsf!OpenDatabase&db=/global/abbzh/abbzh250.nsf&v=553E&e=us&url=/global/seitp/seitp202.nsf/0/B1B7557DEEF4CF71C1257E27002648B7!OpenDocument);Kuenstliche Intelligenz;Prognosefaehigkeit;Mitarbeiterzufriedenheit;Schifffahrt;Analyse;Plan;Plan1-2:
546;MMO (Mobile objects management) eberwacht. navigiert und steuert Industriefahrzeuge in Echtzeit. Die Wegeplanung abseits von Straßen sowie eine praezise Geolokalisierung und Navigation werden moeglich. Zusaetzlich wird Condition monitoring gemacht;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/316-deutsche-telekom-mobile-objects-management/beitrag-deutsche-telekom-mobile-objects-management.html;Prototyp;WAHR;FALSCH;WAHR;WAHR;FALSCH;FALSCH;Telecom;Kuenstliche Intelligenz;Prognosefaehigkeit;Prozessqualitaet;Logistik & Post;Analyse;Plan;Plan3:
546;MMO (Mobile objects management) eberwacht. navigiert und steuert Industriefahrzeuge in Echtzeit. Die Wegeplanung abseits von Straßen sowie eine praezise Geolokalisierung und Navigation werden moeglich. Zusaetzlich wird Condition monitoring gemacht;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/316-deutsche-telekom-mobile-objects-management/beitrag-deutsche-telekom-mobile-objects-management.html;Prototyp;WAHR;FALSCH;WAHR;WAHR;FALSCH;FALSCH;Telecom;Kuenstliche Intelligenz;Prognosefaehigkeit;Durchsichtigkeit;Logistik & Post;Analyse;Plan;Plan3:
547;RFID von Bosch ermoeglicht eine genaue Identifizierung. Lokalisierung und Transparenz der Lieferkette;https://www.produktion.de/trends-innovationen/wie-bmw-und-bosch-mehr-transparenz-in-der-intralogistik-schaffen-245.html;Pilotanwendung;WAHR;FALSCH;WAHR;WAHR;FALSCH;FALSCH;Bosch (https://www.bosch.de/);Kuenstliche Intelligenz;Sichtbarkeit;Produkt- & Dienstleistungseigenschaften;Automobil & -zulieferer;Analyse;Enable;Enable3:
547;RFID von Bosch ermoeglicht eine genaue Identifizierung. Lokalisierung und Transparenz der Lieferkette;https://www.produktion.de/trends-innovationen/wie-bmw-und-bosch-mehr-transparenz-in-der-intralogistik-schaffen-245.html;Pilotanwendung;WAHR;FALSCH;WAHR;WAHR;FALSCH;FALSCH;Bosch (https://www.bosch.de/);Kuenstliche Intelligenz;Sichtbarkeit;Unternehmenskommunikation;Automobil & -zulieferer;Analyse;Enable;Enable3:
548;Continuous Mixing Technology Pfizer manufacturing Deutschland GmbH;https://www.i40-bw.de/de/100orte/pfizer-manufacturing-deutschland-gmbh/;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Continuous Manufacturing Technology;Adaptierbarkeit;Ordnung & Sauberkeit;Pharma;Kommunikation;Make;Make4:
548;Continuous Mixing Technology Pfizer manufacturing Deutschland GmbH;https://www.i40-bw.de/de/100orte/pfizer-manufacturing-deutschland-gmbh/;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Continuous Manufacturing Technology;Adaptierbarkeit;Prozessqualitaet;Pharma;Kommunikation;Make;Make4:
549;Automatisierte Kuehllagerlogistik bei F. Hoffmann-La Roche;https://www.swisslog.com/de-de/logistik-automatisierung-intralogistik/fallstudien-und-downloads/fallstudien-referenzen-kundenprojekte/2016/07/roche-kaiseraugst;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Swisslog (https://www.swisslog.com/de-de/logistics-automation/industry-40/artificial-intelligence-ai-machine-learning-warehouse);Autonome Transportsysteme;Adaptierbarkeit;Prozessqualitaet;Pharma;Transport;Make;Make6-8:
549;Automatisierte Kuehllagerlogistik bei F. Hoffmann-La Roche;https://www.swisslog.com/de-de/logistik-automatisierung-intralogistik/fallstudien-und-downloads/fallstudien-referenzen-kundenprojekte/2016/07/roche-kaiseraugst;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Swisslog (https://www.swisslog.com/de-de/logistics-automation/industry-40/artificial-intelligence-ai-machine-learning-warehouse);Autonome Transportsysteme;Adaptierbarkeit;Prozessdauer;Pharma;Transport;Make;Make6-8:
551;SAP realisiert Digitalen Zwilling mit Schunk;https://www.industr.com/de/digital-twin-weiter-gedacht-2356498;Pilotanwendung;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;SAP (https://news.sap.com/germany/2016/10/iot-in-der-arktik/);Digital Twin;Sichtbarkeit;Produkt- & Dienstleistungseigenschaften;Werkzeugmaschinen;Analyse;Make;Make4:
551;SAP realisiert Digitalen Zwilling mit Schunk;https://www.industr.com/de/digital-twin-weiter-gedacht-2356498;Pilotanwendung;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;SAP (https://news.sap.com/germany/2016/10/iot-in-der-arktik/);Digital Twin;Sichtbarkeit;Durchsichtigkeit;Werkzeugmaschinen;Analyse;Make;Make4:
552;Einsatz von Digtial Twins in der Windfarm Arctic Wind;https://www.industr.com/de/digital-twin-weiter-gedacht-2356498;Pilotanwendung;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;SAP (https://news.sap.com/germany/2016/10/iot-in-der-arktik/);Digital Twin;Prognosefaehigkeit;Prozessqualitaet;Energie. Versorgung;Prognose;Enable;Enable3:
552;Einsatz von Digtial Twins in der Windfarm Arctic Wind;https://www.industr.com/de/digital-twin-weiter-gedacht-2356498;Pilotanwendung;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;SAP (https://news.sap.com/germany/2016/10/iot-in-der-arktik/);Digital Twin;Prognosefaehigkeit;Nachhaltigkeit;Energie. Versorgung;Prognose;Enable;Enable3:
553;Automated Predicitve Analytics bei Sorba;https://www.iotone.com/casestudy/automated-predicitive-analytics-for-steel-metals-industry/c1184;Etabliert;FALSCH;WAHR;WAHR;WAHR;FALSCH;FALSCH;Siemens mit vmware (https://new.siemens.com/global/en/products/automation/systems/industrial/control-systems.html)  (https://www.vmware.com/ch/company/news/releases/2018/vmware-extends-edge-computing-and-iot-offering-082918.html);Continuous Manufacturing Technology;Adaptierbarkeit;Prozessqualitaet;Halbzeuge;Herstellung;Make;Make4:
554;Blockchain Cloud Service von Oracle;https://www.iotone.com/casestudy/oracle-launches-its-blockchain-cloud-service/c1026;Nutzung;FALSCH;FALSCH;WAHR;FALSCH;WAHR;FALSCH;Oracle (https://www.oracle.com/de/application-development/cloud-services/blockchain-platform/);PaaS & SaaS (Platform & Software);Konnektivitaet;Produkt- & Dienstleistungseigenschaften;IT;Datenspeicherung und -bereitstellung;Enable;Enable3:
554;Blockchain Cloud Service von Oracle;https://www.iotone.com/casestudy/oracle-launches-its-blockchain-cloud-service/c1026;Nutzung;FALSCH;FALSCH;WAHR;FALSCH;WAHR;FALSCH;Oracle (https://www.oracle.com/de/application-development/cloud-services/blockchain-platform/);PaaS & SaaS (Platform & Software);Konnektivitaet;Kundenbeziehung;IT;Datenspeicherung und -bereitstellung;Enable;Enable3:
555;Big Data Analytics in der Elektronikfertigung;https://lni40.de/lni40-content/uploads/2018/01/Usecases-DE_Big_Data_Analytics_Elektronikfertigung.pdf;Nutzung;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;Dualis mit Fuji und Smart Electronic Factory (https://www.dualis-it.de/) Fuji (https://www.fuji-euro.de/) (http://smartelectronicfactory.de/);Kuenstliche Intelligenz;Prognosefaehigkeit;Prozessqualitaet;Elektronik/Elektro;Analyse;Plan;Plan1-2:
555;Big Data Analytics in der Elektronikfertigung;https://lni40.de/lni40-content/uploads/2018/01/Usecases-DE_Big_Data_Analytics_Elektronikfertigung.pdf;Nutzung;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;Dualis mit Fuji und Smart Electronic Factory (https://www.dualis-it.de/) Fuji (https://www.fuji-euro.de/) (http://smartelectronicfactory.de/);Kuenstliche Intelligenz;Prognosefaehigkeit;Kosten;Elektronik/Elektro;Analyse;Plan;Plan1-2:
556;Produktion 4.0: Agile Planung und flexible Prozesse;https://lni40.de/lni40-content/uploads/2018/01/Usecases-DE_Produktion40_Planung_Prozesse.pdf;Pilotanwendung;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;Ber-LEAN TechCenter mit Robodev und Sinfosy (https://ber-lean-tech.center/) (https://robodev.eu/#applications) (https://www.sinfosy.com/de/);Kollaborierende Roboter;Adaptierbarkeit;Prozessqualitaet;Non-Food;Unterstuetzung der MA;Make;Make4:
556;Produktion 4.0: Agile Planung und flexible Prozesse;https://lni40.de/lni40-content/uploads/2018/01/Usecases-DE_Produktion40_Planung_Prozesse.pdf;Pilotanwendung;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;Ber-LEAN TechCenter mit Robodev und Sinfosy (https://ber-lean-tech.center/) (https://robodev.eu/#applications) (https://www.sinfosy.com/de/);Kollaborierende Roboter;Adaptierbarkeit;Unternehmenskommunikation;Non-Food;Unterstuetzung der MA;Make;Make4:
557;Industrielle Lernfabrik 4.0 in der Feintechnikschule VS_Schwenningen;https://lni40.de/lni40-content/uploads/2018/01/Usecases-DE_Industrielle_Lernfabrik40.pdf;Prototyp;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;Asstec mit Gewatec Systemloesungen und Muega (https://asstec.net/) (https://www.gewatec.com/Produkte/produkte.html) (http://www.muega.de/de/robotics/);Digital Twin;Transparenz;Nachhaltigkeit;Anlagen- und Maschinenbau;Prognose;Enable;Enable1-2:
558;Smart Factory der Siemens AG in Amberg;https://www.industrie40award.de/smart-factory/;Pilotanwendung;WAHR;FALSCH;WAHR;WAHR;FALSCH;FALSCH;Siemens (https://www.siemens.de/aktuelles/presse/archiv/seiten/20181205-elektronikwerk-amberg-ausgezeichnet.aspx);Kuenstliche Intelligenz;Adaptierbarkeit;Prozessqualitaet;Elektronik/Elektro;Analyse;Enable;Enable9-11:
558;Smart Factory der Siemens AG in Amberg;https://www.industrie40award.de/smart-factory/;Pilotanwendung;WAHR;FALSCH;WAHR;WAHR;FALSCH;FALSCH;Siemens (https://www.siemens.de/aktuelles/presse/archiv/seiten/20181205-elektronikwerk-amberg-ausgezeichnet.aspx);Kuenstliche Intelligenz;Adaptierbarkeit;Umsatz;Elektronik/Elektro;Analyse;Enable;Enable9-11:
559;Machine-to-Machine (M2M) Connectivity bei AT&T;https://www.iotone.com/casestudy/zonar-takes-the-wheel-with-a-m2m-solution/c21;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Zonar;Kommunikationsnetzwerke;Konnektivitaet;Unternehmenskommunikation;Logistik & Post;Kommunikation;Enable;Enable4-7:
